Time [s], HR, PULSE, RESP, SpO2
213,90.0,89.0,20.0,95.0
214,90.0,89.0,20.0,95.0
215,90.0,90.0,20.0,95.0
216,90.0,90.0,20.0,95.0
217,90.0,90.0,20.0,95.0
218,90.0,90.0,20.0,95.0
219,90.0,90.0,20.0,95.0
220,90.0,90.0,20.0,95.0
221,90.0,90.0,20.0,95.0
222,90.0,90.0,20.0,95.0
223,90.0,90.0,20.0,95.0
224,90.0,90.0,20.0,95.0
225,90.0,90.0,20.0,95.0
226,90.0,90.0,20.0,95.0
227,90.0,90.0,20.0,95.0
228,90.0,90.0,20.0,95.0
229,90.0,90.0,20.0,95.0
230,90.0,90.0,20.0,95.0
231,90.0,90.0,20.0,95.0
232,90.0,90.0,20.0,95.0
233,90.0,90.0,20.0,95.0
234,90.0,90.0,20.0,95.0
235,90.0,90.0,20.0,95.0
236,90.0,90.0,20.0,95.0
237,90.0,89.0,20.0,95.0
238,89.0,89.0,20.0,95.0
239,89.0,89.0,20.0,95.0
240,89.0,89.0,20.0,95.0
241,89.0,89.0,20.0,95.0
242,89.0,89.0,20.0,95.0
243,89.0,89.0,20.0,95.0
244,90.0,89.0,20.0,95.0
245,90.0,89.0,20.0,95.0
246,90.0,89.0,20.0,95.0
247,90.0,89.0,20.0,95.0
248,90.0,89.0,20.0,95.0
249,90.0,89.0,20.0,95.0
250,90.0,89.0,20.0,95.0
251,90.0,89.0,20.0,95.0
252,90.0,89.0,20.0,95.0
253,90.0,89.0,20.0,95.0
254,90.0,89.0,20.0,95.0
255,90.0,89.0,20.0,95.0
256,90.0,89.0,20.0,95.0
257,90.0,89.0,20.0,95.0
258,90.0,89.0,20.0,95.0
259,90.0,89.0,20.0,95.0
260,90.0,89.0,20.0,95.0
261,90.0,89.0,20.0,95.0
262,90.0,89.0,20.0,95.0
263,90.0,89.0,20.0,95.0
264,90.0,89.0,20.0,95.0
265,90.0,89.0,20.0,95.0
266,90.0,89.0,20.0,95.0
267,90.0,90.0,20.0,95.0
268,90.0,90.0,20.0,95.0
269,90.0,90.0,20.0,95.0
270,90.0,90.0,20.0,95.0
271,90.0,89.0,20.0,95.0
272,90.0,89.0,20.0,95.0
273,90.0,89.0,20.0,95.0
274,90.0,89.0,20.0,95.0
275,90.0,89.0,20.0,95.0
276,90.0,89.0,20.0,95.0
277,90.0,89.0,20.0,95.0
278,90.0,89.0,20.0,95.0
279,90.0,89.0,20.0,95.0
280,90.0,89.0,20.0,95.0
281,90.0,89.0,20.0,95.0
282,90.0,89.0,20.0,95.0
283,90.0,89.0,20.0,95.0
284,90.0,89.0,20.0,95.0
285,90.0,89.0,20.0,95.0
286,91.0,90.0,20.0,95.0
287,91.0,90.0,20.0,95.0
288,91.0,90.0,20.0,95.0
289,91.0,90.0,20.0,95.0
290,91.0,90.0,20.0,95.0
291,90.0,90.0,20.0,95.0
292,90.0,90.0,20.0,95.0
293,90.0,90.0,20.0,95.0
294,90.0,90.0,20.0,95.0
295,90.0,90.0,20.0,95.0
296,90.0,90.0,20.0,95.0
297,90.0,90.0,20.0,95.0
298,90.0,90.0,20.0,95.0
299,90.0,90.0,20.0,95.0
300,90.0,90.0,20.0,95.0
301,90.0,90.0,20.0,95.0
302,90.0,90.0,20.0,95.0
303,90.0,90.0,20.0,95.0
304,90.0,90.0,20.0,95.0
305,90.0,90.0,20.0,95.0
306,90.0,90.0,20.0,95.0
307,90.0,90.0,20.0,95.0
308,90.0,90.0,20.0,95.0
309,90.0,90.0,20.0,95.0
310,90.0,90.0,20.0,95.0
311,90.0,90.0,20.0,95.0
312,90.0,90.0,20.0,95.0
313,90.0,90.0,20.0,95.0
314,90.0,90.0,20.0,95.0
315,90.0,90.0,20.0,95.0
316,90.0,90.0,20.0,95.0
317,90.0,90.0,20.0,95.0
318,90.0,90.0,20.0,95.0
319,90.0,90.0,20.0,95.0
320,90.0,90.0,20.0,95.0
321,90.0,90.0,20.0,95.0
322,90.0,90.0,20.0,95.0
323,90.0,90.0,18.0,95.0
324,90.0,90.0,18.0,95.0
325,90.0,90.0,18.0,95.0
326,90.0,90.0,18.0,95.0
327,90.0,90.0,18.0,95.0
328,90.0,90.0,18.0,95.0
329,90.0,90.0,18.0,95.0
330,90.0,90.0,18.0,95.0
331,90.0,90.0,18.0,95.0
332,90.0,90.0,18.0,95.0
333,90.0,90.0,18.0,95.0
334,90.0,90.0,18.0,95.0
335,90.0,90.0,18.0,95.0
336,90.0,90.0,18.0,95.0
337,90.0,90.0,18.0,95.0
338,90.0,90.0,18.0,95.0
339,90.0,90.0,18.0,95.0
340,90.0,90.0,18.0,95.0
341,90.0,90.0,18.0,95.0
342,90.0,90.0,18.0,95.0
343,90.0,90.0,18.0,95.0
344,90.0,90.0,18.0,95.0
345,90.0,90.0,18.0,95.0
346,90.0,90.0,18.0,95.0
347,90.0,89.0,20.0,95.0
348,91.0,89.0,20.0,95.0
349,91.0,90.0,20.0,95.0
350,91.0,90.0,20.0,95.0
351,91.0,90.0,20.0,95.0
352,91.0,90.0,20.0,95.0
353,91.0,90.0,20.0,95.0
354,90.0,90.0,20.0,95.0
355,90.0,90.0,20.0,95.0
356,90.0,90.0,20.0,95.0
357,90.0,90.0,20.0,95.0
358,90.0,90.0,20.0,95.0
359,90.0,90.0,20.0,95.0
360,90.0,90.0,20.0,95.0
361,90.0,90.0,20.0,95.0
362,90.0,90.0,20.0,95.0
363,90.0,90.0,20.0,95.0
364,90.0,90.0,20.0,95.0
365,91.0,90.0,20.0,95.0
366,91.0,90.0,20.0,95.0
367,91.0,90.0,20.0,94.0
368,91.0,90.0,20.0,95.0
369,91.0,90.0,20.0,95.0
370,91.0,90.0,20.0,95.0
371,91.0,90.0,20.0,95.0
372,91.0,90.0,20.0,95.0
373,91.0,90.0,20.0,95.0
374,91.0,90.0,20.0,95.0
375,91.0,90.0,20.0,95.0
376,91.0,90.0,20.0,95.0
377,91.0,90.0,20.0,95.0
378,91.0,90.0,20.0,95.0
379,90.0,90.0,20.0,95.0
380,90.0,90.0,20.0,95.0
381,90.0,90.0,20.0,95.0
382,90.0,90.0,20.0,95.0
383,90.0,90.0,20.0,95.0
384,90.0,90.0,20.0,95.0
385,90.0,90.0,20.0,95.0
386,90.0,90.0,20.0,95.0
387,90.0,90.0,20.0,95.0
388,90.0,90.0,20.0,95.0
389,90.0,90.0,20.0,95.0
390,90.0,90.0,20.0,95.0
391,90.0,90.0,20.0,95.0
392,90.0,90.0,20.0,95.0
393,91.0,90.0,20.0,95.0
394,91.0,90.0,20.0,95.0
395,90.0,90.0,20.0,95.0
396,90.0,90.0,20.0,95.0
397,90.0,90.0,20.0,95.0
398,90.0,90.0,21.0,95.0
399,90.0,90.0,21.0,95.0
400,90.0,90.0,21.0,95.0
401,90.0,90.0,20.0,95.0
402,90.0,90.0,20.0,95.0
403,90.0,90.0,20.0,95.0
404,91.0,90.0,20.0,95.0
405,91.0,90.0,20.0,95.0
406,91.0,90.0,20.0,95.0
407,91.0,90.0,20.0,95.0
408,91.0,90.0,20.0,95.0
409,91.0,90.0,20.0,95.0
410,91.0,90.0,20.0,95.0
411,91.0,90.0,20.0,95.0
412,91.0,90.0,20.0,95.0
413,91.0,91.0,20.0,95.0
414,91.0,91.0,20.0,95.0
415,91.0,91.0,20.0,95.0
416,91.0,91.0,20.0,95.0
417,91.0,91.0,20.0,95.0
418,91.0,91.0,20.0,95.0
419,91.0,91.0,20.0,95.0
420,90.0,90.0,20.0,95.0
421,90.0,90.0,20.0,95.0
422,90.0,90.0,20.0,95.0
423,90.0,90.0,20.0,95.0
424,90.0,90.0,20.0,95.0
425,90.0,90.0,20.0,95.0
426,90.0,90.0,20.0,95.0
427,90.0,90.0,20.0,95.0
428,90.0,90.0,20.0,95.0
429,90.0,90.0,20.0,95.0
430,90.0,90.0,20.0,95.0
431,90.0,90.0,20.0,95.0
432,90.0,90.0,20.0,95.0
433,90.0,90.0,20.0,95.0
434,90.0,90.0,20.0,95.0
435,90.0,90.0,20.0,95.0
436,90.0,90.0,20.0,95.0
437,90.0,90.0,20.0,95.0
438,90.0,90.0,20.0,95.0
439,90.0,90.0,20.0,95.0
440,90.0,90.0,20.0,95.0
441,90.0,90.0,20.0,95.0
442,90.0,90.0,20.0,95.0
443,90.0,89.0,20.0,95.0
444,90.0,89.0,20.0,95.0
445,90.0,89.0,20.0,95.0
446,90.0,89.0,20.0,95.0
447,90.0,89.0,20.0,95.0
448,90.0,89.0,20.0,95.0
449,91.0,89.0,20.0,95.0
450,91.0,89.0,20.0,95.0
451,91.0,90.0,20.0,95.0
452,90.0,90.0,20.0,95.0
453,90.0,90.0,20.0,95.0
454,90.0,90.0,20.0,95.0
455,90.0,90.0,20.0,95.0
456,90.0,90.0,20.0,95.0
457,90.0,90.0,20.0,95.0
458,90.0,90.0,20.0,95.0
459,90.0,90.0,20.0,95.0
460,90.0,90.0,20.0,95.0
461,90.0,90.0,20.0,95.0
462,90.0,90.0,20.0,95.0
463,90.0,90.0,20.0,95.0
464,90.0,90.0,20.0,95.0
465,90.0,90.0,20.0,95.0
466,90.0,90.0,20.0,95.0
467,90.0,90.0,20.0,95.0
468,90.0,90.0,20.0,95.0
469,90.0,90.0,20.0,95.0
470,90.0,90.0,20.0,95.0
471,90.0,90.0,20.0,95.0
472,90.0,90.0,20.0,95.0
473,90.0,90.0,20.0,95.0
474,90.0,90.0,20.0,95.0
475,90.0,90.0,20.0,95.0
476,90.0,90.0,20.0,95.0
477,90.0,90.0,20.0,95.0
478,90.0,90.0,20.0,95.0
479,90.0,90.0,20.0,95.0
480,90.0,90.0,20.0,95.0
0,101.0,101.0,21.0,93.0
1,101.0,101.0,21.0,93.0
2,101.0,101.0,21.0,93.0
3,101.0,101.0,21.0,93.0
4,101.0,101.0,21.0,93.0
5,101.0,101.0,20.0,93.0
6,101.0,101.0,20.0,93.0
7,101.0,101.0,20.0,93.0
8,101.0,101.0,20.0,93.0
9,101.0,101.0,20.0,93.0
10,101.0,101.0,21.0,93.0
11,101.0,101.0,21.0,93.0
12,101.0,101.0,21.0,93.0
13,101.0,101.0,21.0,93.0
14,101.0,101.0,21.0,93.0
15,101.0,101.0,21.0,93.0
16,101.0,101.0,21.0,93.0
17,101.0,101.0,21.0,93.0
18,101.0,101.0,20.0,93.0
19,101.0,101.0,20.0,93.0
20,103.0,101.0,20.0,93.0
21,102.0,101.0,20.0,93.0
22,102.0,101.0,20.0,93.0
23,102.0,101.0,20.0,93.0
24,102.0,101.0,20.0,93.0
25,103.0,101.0,20.0,93.0
26,103.0,101.0,20.0,93.0
27,101.0,102.0,20.0,93.0
28,101.0,102.0,20.0,93.0
29,101.0,102.0,20.0,93.0
30,101.0,102.0,20.0,93.0
31,101.0,102.0,20.0,93.0
32,101.0,102.0,20.0,93.0
33,101.0,102.0,20.0,93.0
34,101.0,102.0,20.0,93.0
35,101.0,101.0,20.0,93.0
36,100.0,101.0,21.0,93.0
37,100.0,101.0,21.0,93.0
38,100.0,101.0,21.0,93.0
39,100.0,101.0,22.0,93.0
40,100.0,101.0,22.0,93.0
41,100.0,101.0,22.0,93.0
42,100.0,101.0,22.0,93.0
43,100.0,101.0,22.0,93.0
44,101.0,101.0,22.0,93.0
45,101.0,100.0,22.0,93.0
46,101.0,100.0,22.0,93.0
47,101.0,100.0,22.0,93.0
48,101.0,100.0,22.0,93.0
49,101.0,100.0,22.0,93.0
50,101.0,100.0,22.0,93.0
51,100.0,101.0,22.0,93.0
52,100.0,101.0,22.0,93.0
53,100.0,101.0,22.0,93.0
54,100.0,101.0,21.0,93.0
55,100.0,101.0,21.0,93.0
56,100.0,101.0,21.0,93.0
57,100.0,101.0,21.0,93.0
58,100.0,100.0,20.0,93.0
59,100.0,100.0,20.0,93.0
60,100.0,100.0,20.0,93.0
61,100.0,100.0,20.0,93.0
62,100.0,100.0,20.0,93.0
63,100.0,100.0,20.0,93.0
64,100.0,100.0,20.0,93.0
65,100.0,100.0,20.0,93.0
66,100.0,100.0,20.0,93.0
67,100.0,100.0,20.0,93.0
68,100.0,100.0,20.0,93.0
69,100.0,100.0,20.0,93.0
70,100.0,100.0,20.0,93.0
71,100.0,100.0,20.0,93.0
72,100.0,100.0,20.0,93.0
73,100.0,100.0,20.0,93.0
74,100.0,100.0,20.0,93.0
75,100.0,100.0,20.0,93.0
76,100.0,100.0,20.0,93.0
77,100.0,100.0,20.0,93.0
78,100.0,100.0,20.0,93.0
79,100.0,100.0,20.0,93.0
80,100.0,100.0,21.0,93.0
81,100.0,100.0,21.0,93.0
82,100.0,100.0,21.0,93.0
83,100.0,100.0,21.0,93.0
84,100.0,100.0,21.0,93.0
85,100.0,100.0,21.0,93.0
86,100.0,100.0,21.0,93.0
87,100.0,100.0,21.0,93.0
88,100.0,100.0,21.0,93.0
89,101.0,100.0,21.0,93.0
90,101.0,100.0,20.0,93.0
91,101.0,100.0,20.0,93.0
92,101.0,100.0,20.0,93.0
93,100.0,100.0,21.0,93.0
94,100.0,100.0,21.0,93.0
95,100.0,100.0,21.0,93.0
96,100.0,101.0,21.0,93.0
97,100.0,101.0,21.0,93.0
98,100.0,101.0,21.0,93.0
99,100.0,100.0,20.0,93.0
100,100.0,100.0,20.0,93.0
101,100.0,100.0,20.0,93.0
102,100.0,100.0,20.0,93.0
103,100.0,100.0,20.0,93.0
104,100.0,100.0,21.0,93.0
105,100.0,100.0,21.0,93.0
106,100.0,100.0,21.0,93.0
107,100.0,100.0,21.0,93.0
108,100.0,100.0,21.0,93.0
109,100.0,100.0,21.0,93.0
110,100.0,100.0,21.0,93.0
111,100.0,100.0,21.0,93.0
112,100.0,100.0,21.0,93.0
113,100.0,100.0,21.0,93.0
114,100.0,100.0,21.0,93.0
115,100.0,100.0,21.0,93.0
116,100.0,100.0,21.0,93.0
117,100.0,100.0,21.0,93.0
118,100.0,100.0,21.0,93.0
119,100.0,100.0,21.0,93.0
120,100.0,100.0,22.0,93.0
121,100.0,100.0,22.0,93.0
122,100.0,100.0,22.0,93.0
123,100.0,100.0,22.0,93.0
124,100.0,100.0,22.0,93.0
125,100.0,100.0,22.0,93.0
126,100.0,100.0,22.0,93.0
127,100.0,100.0,22.0,93.0
128,100.0,100.0,22.0,93.0
129,100.0,100.0,22.0,93.0
130,100.0,100.0,22.0,93.0
131,100.0,100.0,22.0,93.0
132,100.0,100.0,22.0,93.0
133,100.0,100.0,22.0,93.0
134,100.0,100.0,23.0,93.0
135,100.0,100.0,23.0,93.0
136,100.0,100.0,23.0,93.0
137,100.0,100.0,23.0,93.0
138,99.0,100.0,23.0,93.0
139,99.0,100.0,22.0,93.0
140,99.0,100.0,22.0,93.0
141,100.0,100.0,22.0,93.0
142,100.0,100.0,22.0,93.0
143,100.0,100.0,22.0,93.0
144,100.0,100.0,22.0,93.0
145,100.0,99.0,21.0,93.0
146,100.0,99.0,21.0,93.0
147,100.0,99.0,21.0,93.0
148,100.0,99.0,22.0,93.0
149,100.0,99.0,22.0,93.0
150,100.0,99.0,22.0,93.0
151,100.0,99.0,21.0,93.0
152,100.0,100.0,21.0,93.0
153,101.0,100.0,21.0,93.0
154,100.0,100.0,20.0,93.0
155,100.0,100.0,20.0,93.0
156,101.0,100.0,21.0,93.0
157,100.0,100.0,21.0,93.0
158,100.0,100.0,21.0,93.0
159,100.0,100.0,20.0,93.0
160,100.0,101.0,20.0,93.0
161,100.0,101.0,20.0,93.0
162,100.0,101.0,21.0,93.0
163,100.0,101.0,21.0,93.0
164,100.0,100.0,21.0,93.0
165,100.0,100.0,21.0,93.0
166,100.0,100.0,21.0,93.0
167,100.0,100.0,21.0,93.0
168,100.0,100.0,21.0,93.0
169,100.0,100.0,21.0,93.0
170,100.0,100.0,21.0,93.0
171,100.0,100.0,21.0,93.0
172,100.0,100.0,21.0,93.0
173,100.0,100.0,21.0,93.0
174,100.0,100.0,21.0,93.0
175,100.0,100.0,21.0,93.0
176,100.0,100.0,21.0,93.0
177,100.0,100.0,21.0,93.0
178,100.0,100.0,21.0,93.0
179,100.0,100.0,21.0,93.0
180,100.0,100.0,21.0,93.0
181,100.0,100.0,21.0,93.0
182,100.0,100.0,21.0,93.0
183,100.0,100.0,21.0,93.0
184,100.0,100.0,21.0,93.0
185,100.0,100.0,21.0,93.0
186,100.0,100.0,20.0,93.0
187,100.0,100.0,20.0,93.0
188,100.0,100.0,20.0,93.0
189,100.0,100.0,20.0,93.0
190,100.0,100.0,20.0,93.0
191,100.0,100.0,20.0,93.0
192,100.0,100.0,20.0,93.0
193,100.0,100.0,20.0,93.0
194,100.0,100.0,21.0,93.0
195,100.0,100.0,21.0,93.0
196,100.0,100.0,21.0,93.0
197,100.0,100.0,21.0,93.0
198,100.0,100.0,21.0,93.0
199,100.0,100.0,21.0,93.0
200,100.0,100.0,21.0,93.0
201,99.0,100.0,21.0,93.0
202,100.0,99.0,21.0,93.0
203,100.0,99.0,21.0,93.0
204,100.0,99.0,21.0,93.0
205,100.0,99.0,21.0,93.0
206,100.0,99.0,21.0,93.0
207,100.0,99.0,21.0,93.0
208,100.0,99.0,21.0,93.0
209,99.0,99.0,21.0,93.0
210,100.0,99.0,21.0,93.0
211,99.0,99.0,21.0,93.0
212,99.0,99.0,21.0,93.0
213,100.0,99.0,21.0,93.0
214,100.0,99.0,21.0,93.0
215,99.0,99.0,21.0,93.0
216,100.0,99.0,21.0,93.0
217,100.0,99.0,21.0,93.0
218,100.0,99.0,21.0,93.0
219,100.0,99.0,21.0,93.0
220,100.0,99.0,21.0,93.0
221,100.0,99.0,21.0,93.0
222,100.0,99.0,21.0,93.0
223,100.0,99.0,21.0,93.0
224,100.0,100.0,21.0,93.0
225,100.0,100.0,21.0,93.0
226,100.0,100.0,21.0,93.0
227,100.0,100.0,21.0,93.0
228,100.0,100.0,21.0,93.0
229,100.0,100.0,21.0,93.0
230,100.0,100.0,21.0,93.0
231,100.0,100.0,22.0,93.0
232,100.0,100.0,22.0,93.0
233,100.0,100.0,22.0,93.0
234,100.0,100.0,21.0,93.0
235,100.0,100.0,21.0,93.0
236,100.0,100.0,21.0,93.0
237,100.0,100.0,22.0,93.0
238,100.0,100.0,22.0,93.0
239,100.0,100.0,22.0,93.0
240,100.0,100.0,22.0,93.0
241,100.0,100.0,22.0,93.0
242,100.0,100.0,22.0,93.0
243,100.0,100.0,22.0,93.0
244,100.0,100.0,22.0,93.0
245,100.0,100.0,22.0,93.0
246,100.0,100.0,22.0,93.0
247,100.0,100.0,21.0,93.0
248,100.0,100.0,21.0,93.0
249,100.0,100.0,21.0,93.0
250,100.0,100.0,21.0,93.0
251,100.0,100.0,21.0,93.0
252,100.0,100.0,21.0,93.0
253,100.0,100.0,21.0,93.0
254,100.0,100.0,21.0,93.0
255,100.0,100.0,21.0,93.0
256,100.0,100.0,21.0,93.0
257,100.0,100.0,21.0,93.0
258,100.0,100.0,21.0,93.0
259,100.0,100.0,21.0,93.0
260,100.0,100.0,21.0,93.0
261,100.0,100.0,21.0,93.0
262,100.0,100.0,21.0,93.0
263,100.0,100.0,21.0,93.0
264,100.0,100.0,21.0,93.0
265,100.0,100.0,21.0,93.0
266,100.0,100.0,21.0,93.0
267,100.0,100.0,21.0,93.0
268,100.0,100.0,21.0,93.0
269,100.0,100.0,21.0,93.0
270,100.0,100.0,21.0,93.0
271,100.0,100.0,21.0,93.0
272,100.0,100.0,21.0,93.0
273,100.0,100.0,21.0,93.0
274,100.0,100.0,21.0,93.0
275,100.0,100.0,21.0,93.0
276,100.0,100.0,22.0,93.0
277,100.0,100.0,22.0,93.0
278,100.0,99.0,22.0,93.0
279,102.0,99.0,22.0,93.0
280,102.0,99.0,22.0,93.0
281,102.0,100.0,22.0,93.0
282,101.0,100.0,22.0,93.0
283,102.0,100.0,22.0,93.0
284,101.0,100.0,21.0,93.0
285,101.0,100.0,21.0,93.0
286,100.0,100.0,21.0,93.0
287,100.0,100.0,22.0,93.0
288,100.0,100.0,22.0,93.0
289,100.0,100.0,22.0,93.0
290,100.0,100.0,22.0,93.0
291,100.0,100.0,22.0,93.0
292,100.0,100.0,22.0,93.0
293,100.0,100.0,22.0,93.0
294,100.0,100.0,22.0,93.0
295,100.0,100.0,22.0,93.0
296,100.0,100.0,22.0,93.0
297,100.0,100.0,22.0,93.0
298,100.0,100.0,22.0,93.0
299,100.0,100.0,22.0,93.0
300,100.0,100.0,22.0,93.0
301,99.0,100.0,22.0,93.0
302,99.0,100.0,22.0,93.0
303,99.0,100.0,22.0,93.0
304,100.0,99.0,22.0,93.0
305,99.0,99.0,22.0,93.0
306,100.0,99.0,22.0,93.0
307,100.0,99.0,22.0,93.0
308,100.0,99.0,22.0,93.0
309,100.0,99.0,22.0,93.0
310,100.0,99.0,22.0,93.0
311,100.0,99.0,22.0,93.0
312,100.0,99.0,21.0,93.0
313,100.0,99.0,21.0,93.0
314,100.0,99.0,21.0,93.0
315,100.0,99.0,21.0,93.0
316,99.0,99.0,21.0,93.0
317,99.0,99.0,21.0,93.0
318,99.0,99.0,21.0,93.0
319,99.0,99.0,21.0,93.0
320,99.0,99.0,21.0,93.0
321,99.0,99.0,20.0,93.0
322,99.0,99.0,20.0,93.0
323,100.0,99.0,20.0,93.0
324,99.0,99.0,20.0,93.0
325,99.0,99.0,20.0,93.0
326,100.0,99.0,20.0,93.0
327,99.0,99.0,20.0,93.0
328,99.0,99.0,20.0,93.0
329,99.0,99.0,20.0,93.0
330,99.0,99.0,20.0,93.0
331,99.0,99.0,20.0,93.0
332,99.0,99.0,20.0,93.0
333,99.0,99.0,20.0,93.0
334,100.0,99.0,20.0,93.0
335,100.0,99.0,20.0,93.0
336,99.0,99.0,20.0,93.0
337,99.0,99.0,20.0,93.0
338,99.0,99.0,21.0,93.0
339,99.0,99.0,21.0,93.0
340,99.0,99.0,21.0,93.0
341,99.0,99.0,21.0,93.0
342,99.0,99.0,21.0,93.0
343,99.0,99.0,21.0,93.0
344,99.0,99.0,21.0,93.0
345,99.0,99.0,21.0,93.0
346,99.0,99.0,21.0,93.0
347,99.0,99.0,21.0,93.0
348,99.0,99.0,21.0,93.0
349,99.0,99.0,21.0,93.0
350,99.0,99.0,21.0,93.0
351,99.0,99.0,21.0,93.0
352,99.0,99.0,21.0,93.0
353,99.0,99.0,22.0,93.0
354,99.0,99.0,22.0,93.0
355,99.0,99.0,22.0,93.0
356,99.0,99.0,22.0,93.0
357,99.0,99.0,22.0,93.0
358,99.0,99.0,22.0,93.0
359,99.0,99.0,22.0,93.0
360,99.0,99.0,22.0,93.0
361,99.0,99.0,21.0,93.0
362,99.0,99.0,21.0,93.0
363,99.0,99.0,22.0,93.0
364,99.0,99.0,22.0,93.0
365,99.0,99.0,22.0,93.0
366,99.0,99.0,22.0,93.0
367,99.0,99.0,22.0,93.0
368,99.0,99.0,22.0,93.0
369,99.0,99.0,22.0,93.0
370,99.0,99.0,22.0,93.0
371,99.0,99.0,22.0,93.0
372,99.0,99.0,22.0,93.0
373,99.0,99.0,22.0,93.0
374,100.0,99.0,22.0,93.0
375,100.0,99.0,22.0,93.0
376,100.0,99.0,22.0,93.0
377,100.0,99.0,22.0,93.0
378,100.0,99.0,22.0,93.0
379,100.0,99.0,22.0,93.0
380,100.0,99.0,22.0,93.0
381,100.0,99.0,22.0,93.0
382,100.0,99.0,21.0,93.0
383,100.0,99.0,21.0,93.0
384,100.0,100.0,21.0,93.0
385,100.0,100.0,21.0,93.0
386,100.0,100.0,21.0,93.0
387,100.0,100.0,21.0,93.0
388,100.0,100.0,21.0,93.0
389,100.0,100.0,22.0,93.0
390,100.0,100.0,22.0,93.0
391,100.0,100.0,21.0,93.0
392,100.0,100.0,21.0,93.0
393,100.0,100.0,21.0,93.0
394,100.0,100.0,22.0,93.0
395,100.0,100.0,22.0,93.0
396,100.0,100.0,22.0,93.0
397,100.0,100.0,22.0,93.0
398,100.0,100.0,22.0,93.0
399,100.0,99.0,22.0,93.0
400,100.0,99.0,21.0,93.0
401,100.0,99.0,21.0,93.0
402,100.0,99.0,21.0,93.0
403,100.0,99.0,21.0,93.0
404,100.0,99.0,21.0,93.0
405,100.0,99.0,22.0,93.0
406,100.0,99.0,22.0,93.0
407,100.0,99.0,22.0,93.0
408,100.0,99.0,21.0,93.0
409,100.0,99.0,21.0,93.0
410,100.0,99.0,21.0,93.0
411,100.0,99.0,21.0,93.0
412,100.0,100.0,21.0,93.0
413,100.0,100.0,21.0,93.0
414,100.0,100.0,20.0,93.0
415,100.0,100.0,20.0,93.0
416,100.0,100.0,20.0,93.0
417,100.0,100.0,20.0,93.0
418,100.0,100.0,20.0,93.0
419,100.0,100.0,20.0,93.0
420,100.0,100.0,20.0,93.0
421,100.0,100.0,20.0,93.0
422,100.0,100.0,20.0,93.0
423,100.0,100.0,20.0,93.0
424,100.0,100.0,20.0,93.0
425,100.0,100.0,20.0,93.0
426,100.0,100.0,20.0,93.0
427,99.0,100.0,20.0,93.0
428,99.0,100.0,20.0,93.0
429,99.0,100.0,20.0,93.0
430,99.0,100.0,20.0,93.0
431,99.0,99.0,20.0,93.0
432,99.0,99.0,20.0,93.0
433,99.0,99.0,20.0,93.0
434,99.0,99.0,20.0,93.0
435,99.0,99.0,21.0,93.0
436,99.0,99.0,21.0,93.0
437,100.0,99.0,21.0,93.0
438,99.0,99.0,20.0,93.0
439,100.0,99.0,20.0,93.0
440,100.0,99.0,20.0,93.0
441,102.0,99.0,21.0,93.0
442,101.0,99.0,21.0,93.0
443,101.0,99.0,21.0,93.0
444,101.0,99.0,21.0,93.0
445,101.0,99.0,21.0,93.0
446,101.0,99.0,22.0,93.0
447,101.0,99.0,22.0,93.0
448,98.0,99.0,22.0,93.0
449,99.0,99.0,22.0,93.0
450,99.0,99.0,22.0,93.0
451,99.0,98.0,22.0,93.0
452,99.0,98.0,21.0,93.0
453,100.0,98.0,21.0,93.0
454,99.0,98.0,21.0,93.0
455,99.0,98.0,21.0,93.0
456,100.0,99.0,21.0,93.0
457,100.0,99.0,21.0,93.0
458,100.0,99.0,21.0,93.0
459,100.0,99.0,21.0,93.0
460,100.0,99.0,21.0,93.0
461,100.0,99.0,21.0,93.0
462,100.0,99.0,21.0,93.0
463,99.0,99.0,22.0,93.0
464,99.0,99.0,22.0,93.0
465,99.0,99.0,22.0,93.0
466,99.0,99.0,22.0,93.0
467,99.0,99.0,22.0,93.0
468,99.0,99.0,22.0,93.0
469,99.0,99.0,22.0,93.0
470,99.0,99.0,22.0,93.0
471,99.0,99.0,22.0,93.0
472,99.0,99.0,22.0,93.0
473,99.0,99.0,22.0,93.0
474,99.0,99.0,22.0,93.0
475,99.0,99.0,22.0,93.0
476,99.0,99.0,22.0,93.0
477,99.0,99.0,22.0,93.0
478,99.0,99.0,22.0,93.0
479,99.0,99.0,22.0,93.0
480,99.0,99.0,22.0,93.0
0,77.0,77.0,20.0,93.0
1,77.0,77.0,20.0,93.0
2,77.0,77.0,20.0,93.0
3,77.0,77.0,20.0,93.0
4,77.0,77.0,20.0,93.0
5,77.0,77.0,20.0,93.0
6,77.0,77.0,20.0,93.0
7,77.0,77.0,20.0,93.0
8,77.0,77.0,20.0,93.0
9,77.0,77.0,20.0,93.0
10,77.0,77.0,20.0,93.0
11,77.0,77.0,20.0,93.0
12,77.0,77.0,20.0,93.0
13,77.0,77.0,20.0,93.0
14,77.0,77.0,20.0,93.0
15,77.0,77.0,20.0,93.0
16,77.0,77.0,20.0,93.0
17,77.0,77.0,20.0,93.0
18,77.0,77.0,20.0,93.0
19,77.0,77.0,20.0,93.0
20,77.0,77.0,20.0,93.0
21,77.0,77.0,20.0,93.0
22,77.0,77.0,20.0,93.0
23,77.0,77.0,20.0,93.0
24,77.0,77.0,20.0,93.0
25,77.0,77.0,20.0,93.0
26,77.0,77.0,20.0,93.0
